CustomerID,Recency,Frequency,MonetaryValue,R rank_norm,F rank_norm,M rank_norm,RFM_Score,CustomerID_Segment
17312.0,138,14,644.3,45.57,17.58,42.63,3555.6,Lost Customers
17313.0,17,28,2288.13,81.17,32.67,75.9,6372.15,Low Value Customers
17314.0,24,286,4514.7,75.49,88.73,88.08,8638.65,High Value Customers
17315.0,0,762,9558.55,100.0,97.64,95.41,9676.75,Top Customers
17316.0,419,35,124.45,19.27,38.64,7.78,1876.15,Lost Customers
17317.0,45,11,2524.02,64.82,13.69,77.8,5662.0,Lost Customers
17318.0,724,17,164.28,1.31,21.03,11.92,1306.15,Lost Customers
17319.0,668,3,29.1,3.08,4.01,2.14,284.2,Lost Customers
17320.0,99,152,2895.77,49.97,77.09,80.31,7479.3,Mid Value Customers
17321.0,7,271,1741.18,90.93,87.92,69.72,7836.15,Mid Value Customers
17322.0,375,180,900.64,26.18,80.59,51.68,5652.8,Lost Customers
17323.0,14,335,1553.51,84.13,90.88,66.86,7665.65,Mid Value Customers
17324.0,17,146,2148.87,81.17,76.3,74.62,7610.65,Mid Value Customers
17325.0,279,39,609.57,32.73,41.56,41.11,3998.8,Lost Customers
17326.0,407,86,321.95,21.02,63.62,24.74,3584.6,Lost Customers
17327.0,409,4,152.35,20.72,4.97,10.52,1038.5,Lost Customers
17328.0,672,6,104.7,2.96,7.47,5.72,583.1,Lost Customers
17329.0,13,104,1004.43,84.69,68.5,55.03,6352.0,Low Value Customers
17330.0,22,8,423.8,77.15,10.01,32.33,3235.7,Lost Customers
17331.0,123,1,175.2,47.11,1.28,12.95,1457.3,Lost Customers
17332.0,527,95,838.27,10.95,66.26,49.73,4887.2,Lost Customers
17333.0,85,28,494.25,52.16,32.67,35.82,3732.6,Lost Customers
17334.0,300,32,634.73,31.36,36.17,42.17,3874.85,Lost Customers
17335.0,383,36,508.0,24.69,39.46,36.4,3556.15,Lost Customers
17336.0,471,1,81.12,13.98,1.28,4.31,485.15,Lost Customers
17337.0,150,526,1944.32,44.4,95.62,72.18,7504.5,Mid Value Customers
17338.0,16,1311,12036.57,82.19,99.38,96.7,9532.75,Top Customers
17339.0,93,11,303.36,50.86,13.69,22.9,2433.1,Lost Customers
17340.0,8,713,21411.64,89.37,97.36,98.57,9682.7,Top Customers
17341.0,156,219,1889.83,43.67,84.17,71.49,7112.1,Mid Value Customers
17342.0,373,40,1155.84,26.62,42.17,59.26,4923.7,Lost Customers
17343.0,354,80,1259.94,28.64,61.49,61.53,5658.45,Lost Customers
17344.0,45,68,454.61,64.82,57.05,34.11,4559.85,Lost Customers
17345.0,14,222,1484.38,84.13,84.43,65.87,7417.7,Mid Value Customers
17346.0,3,926,5258.02,94.77,98.49,90.0,9326.25,Top Customers
17347.0,85,1,228.96,52.16,1.28,17.48,1782.2,Lost Customers
17348.0,14,443,2476.41,84.13,94.18,77.45,8347.1,High Value Customers
17349.0,178,85,852.25,41.46,63.22,50.27,5283.35,Lost Customers
17350.0,7,144,1876.16,90.93,75.9,71.36,7565.75,Mid Value Customers
17351.0,35,69,1988.23,69.08,57.55,72.69,6760.65,Low Value Customers
17352.0,695,5,36.25,1.82,6.13,2.41,343.75,Lost Customers
17353.0,128,17,3155.55,46.6,21.03,82.08,5844.3,Lost Customers
17354.0,50,101,3143.46,63.17,67.79,82.01,7491.8,Mid Value Customers
17355.0,385,33,285.11,24.35,36.94,21.55,2658.7,Lost Customers
17356.0,311,86,946.47,30.49,63.62,53.33,5299.1,Lost Customers
17357.0,23,44,388.14,76.28,44.93,29.82,4132.2,Lost Customers
17358.0,302,146,866.05,31.14,76.3,50.62,5540.2,Lost Customers
17359.0,10,38,284.46,86.63,40.81,21.49,3705.7,Lost Customers
17360.0,16,230,1201.43,82.19,84.98,60.33,7100.4,Mid Value Customers
17361.0,48,57,880.64,64.19,52.44,50.94,5337.75,Lost Customers
17362.0,238,146,1010.54,36.27,76.3,55.22,5870.15,Lost Customers
17363.0,394,35,940.86,22.83,38.64,53.13,4423.8,Lost Customers
17364.0,0,909,11684.55,100.0,98.34,96.45,9754.95,Top Customers
17365.0,12,796,8205.83,84.98,97.93,94.26,9396.9,Top Customers
17366.0,391,132,1094.59,23.44,73.82,57.69,5739.15,Lost Customers
17367.0,237,33,168.4,36.41,36.94,12.4,2336.35,Lost Customers
17368.0,22,244,2213.24,77.15,86.12,75.23,7878.5,Mid Value Customers
17369.0,455,1,979.2,15.24,1.28,54.24,3250.2,Lost Customers
17370.0,72,33,446.18,55.48,36.94,33.52,3784.0,Lost Customers
17371.0,16,144,662.55,82.19,75.9,43.32,5892.45,Lost Customers
17372.0,40,660,4325.43,66.84,96.97,87.28,8712.1,High Value Customers
17373.0,39,91,1167.5,67.27,65.14,59.54,6237.95,Low Value Customers
17374.0,218,43,711.21,37.64,44.3,45.09,4373.55,Lost Customers
17375.0,189,88,632.95,40.41,64.28,42.11,4850.6,Lost Customers
17376.0,70,55,453.64,56.34,51.64,34.01,4264.85,Lost Customers
17377.0,23,1732,17851.41,76.28,99.66,98.23,9536.65,Top Customers
17378.0,373,2,0.0,26.62,3.05,1.57,577.15,Lost Customers
17379.0,10,78,404.66,86.63,60.95,31.0,4832.95,Lost Customers
17380.0,433,11,643.75,16.96,13.69,42.6,3008.1,Lost Customers
17381.0,8,164,39999.19,89.37,78.69,99.39,9167.7,Top Customers
17382.0,64,18,902.28,57.8,22.26,51.75,4381.05,Lost Customers
17383.0,3,51,309.99,94.77,49.29,23.68,4202.65,Lost Customers
17384.0,18,20,507.55,80.18,24.71,36.35,3943.25,Lost Customers
17385.0,14,45,261.11,84.13,45.72,20.21,3745.1,Lost Customers
17386.0,7,38,2812.77,90.93,40.81,79.72,6972.85,Low Value Customers
17387.0,19,76,784.11,79.5,60.33,47.88,5635.8,Lost Customers
17388.0,77,55,2691.57,54.02,51.64,78.9,6699.0,Low Value Customers
17389.0,0,447,54587.03,100.0,94.25,99.53,9801.65,Top Customers
17390.0,420,12,149.3,19.07,15.05,10.25,1301.3,Lost Customers
17391.0,163,3,508.8,43.09,4.01,36.48,2773.05,Lost Customers
17392.0,306,70,626.56,30.91,57.96,41.82,4502.55,Lost Customers
17393.0,410,48,381.15,20.48,47.53,29.27,3342.95,Lost Customers
17394.0,218,4,203.87,37.64,4.97,15.28,1554.1,Lost Customers
17395.0,507,3,97.5,11.97,4.01,5.16,583.65,Lost Customers
17396.0,38,53,8529.6,67.8,50.57,94.6,7737.1,Mid Value Customers
17397.0,21,134,1233.18,78.17,74.12,60.96,6748.95,Low Value Customers
17398.0,114,38,653.38,48.13,40.81,42.95,4308.5,Lost Customers
17399.0,539,1,-25111.09,10.31,1.28,0.02,194.15,Lost Customers
17400.0,125,469,4677.05,47.01,94.68,88.54,8415.25,High Value Customers
17401.0,540,12,114.85,10.17,15.05,6.97,987.4,Lost Customers
17402.0,4,181,5047.08,93.18,80.78,89.45,8740.85,High Value Customers
17403.0,35,45,400.57,69.08,45.72,30.75,4099.05,Lost Customers
17404.0,3,297,46006.82,94.77,89.25,99.44,9568.25,Top Customers
17405.0,0,94,967.22,100.0,65.95,53.94,6445.2,Low Value Customers
17406.0,329,248,4592.1,29.35,86.46,88.3,7890.55,Mid Value Customers
17407.0,411,23,552.9,20.33,27.91,38.69,3270.2,Lost Customers
17408.0,162,9,164.89,43.15,11.22,12.0,1643.85,Lost Customers
17409.0,184,104,7793.51,40.94,68.5,93.82,7829.2,Mid Value Customers
17410.0,15,64,1214.72,83.2,55.54,60.62,6248.3,Low Value Customers
17411.0,11,83,1286.53,85.58,62.53,62.4,6591.6,Low Value Customers
17412.0,2,234,4384.98,96.7,85.3,87.48,8820.9,High Value Customers
17413.0,404,10,560.14,21.41,12.4,38.99,2837.6,Lost Customers
17414.0,43,21,2249.52,65.83,25.91,75.58,5921.65,Lost Customers
17415.0,79,14,507.84,53.36,17.58,36.39,3329.25,Lost Customers
17416.0,29,600,17221.47,72.46,96.42,98.13,9376.65,Top Customers
17417.0,548,16,164.18,9.62,19.82,11.9,1393.4,Lost Customers
17418.0,41,42,670.06,66.6,43.63,43.62,4707.0,Lost Customers
17419.0,10,301,6474.92,86.63,89.5,92.31,9061.5,Top Customers
17420.0,49,52,1074.53,63.78,49.87,57.15,5596.05,Lost Customers
17421.0,385,58,1059.41,24.35,52.95,56.8,5077.75,Lost Customers
17422.0,15,233,3341.65,83.2,85.24,83.1,8375.7,High Value Customers
17423.0,44,45,1084.17,65.31,45.72,57.44,5510.45,Lost Customers
17424.0,427,1,-176.96,18.05,1.28,0.66,345.45,Lost Customers
17425.0,18,43,759.17,80.18,44.3,46.82,5106.8,Lost Customers
17426.0,3,440,7606.37,94.77,94.13,93.66,9396.75,Top Customers
17427.0,71,2,100.8,55.88,3.05,5.35,1223.95,Lost Customers
17428.0,0,739,31238.06,100.0,97.49,99.19,9880.15,Top Customers
17429.0,120,99,1342.16,47.43,67.38,63.48,6224.25,Low Value Customers
17430.0,32,37,735.17,70.33,40.06,46.1,4792.25,Lost Customers
17431.0,312,43,403.3,30.36,44.3,30.93,3485.55,Lost Customers
17432.0,17,274,1751.39,81.17,88.14,69.84,7702.95,Mid Value Customers
17433.0,87,93,569.96,51.76,65.7,39.41,4914.95,Lost Customers
17434.0,1,138,2333.42,98.33,74.69,76.3,7912.15,Mid Value Customers
17435.0,410,15,331.35,20.48,18.66,25.55,2272.25,Lost Customers
17436.0,1,21,521.31,98.33,25.91,37.16,4296.05,Lost Customers
17437.0,529,52,373.17,10.81,49.87,28.83,3243.9,Lost Customers
17438.0,246,73,1412.62,35.54,59.16,64.71,5866.95,Lost Customers
17439.0,655,8,325.74,3.72,10.01,25.04,1733.3,Lost Customers
17440.0,147,9,314.26,44.76,11.22,24.12,2334.6,Lost Customers
17441.0,731,21,293.35,0.66,25.91,22.01,1997.75,Lost Customers
17442.0,28,293,4500.7,73.28,89.09,88.02,8613.0,High Value Customers
17443.0,219,1,534.24,37.51,1.28,37.65,2671.8,Lost Customers
17444.0,147,135,2940.04,44.76,74.29,80.63,7334.75,Mid Value Customers
17445.0,630,1,-506.51,4.9,1.28,0.45,136.65,Lost Customers
17446.0,176,9,120.9,41.7,11.22,7.51,1375.15,Lost Customers
17447.0,39,36,541.53,67.27,39.46,38.1,4288.35,Lost Customers
17448.0,144,1131,10192.73,44.97,99.14,95.93,8924.9,High Value Customers
17449.0,1,586,4935.15,98.33,96.28,89.11,9264.4,Top Customers
17450.0,7,444,233579.39,90.93,94.19,99.93,9685.8,Top Customers
17451.0,0,107,1648.95,100.0,69.11,68.31,7330.35,Mid Value Customers
17452.0,602,1,-227.28,6.52,1.28,0.62,170.3,Lost Customers
17453.0,17,19,486.72,81.17,23.5,35.44,3871.75,Lost Customers
17454.0,191,127,1532.64,40.09,72.86,66.54,6446.85,Low Value Customers
17455.0,203,8,131.7,39.13,10.01,8.58,1359.15,Lost Customers
17456.0,364,60,1225.42,27.9,53.83,60.79,5376.85,Lost Customers
17457.0,126,72,5799.01,46.88,58.71,91.13,7476.65,Mid Value Customers
17458.0,14,86,529.58,84.13,63.62,37.41,5228.1,Lost Customers
17459.0,42,111,657.3,66.3,69.94,43.03,5459.35,Lost Customers
17460.0,78,154,2007.4,53.65,77.34,72.94,7136.65,Mid Value Customers
17461.0,22,106,757.46,77.15,68.92,46.72,5794.45,Lost Customers
17462.0,50,28,662.94,63.17,32.67,43.34,4311.35,Lost Customers
17463.0,15,321,2537.91,83.2,90.42,77.95,8247.85,High Value Customers
17464.0,157,41,879.74,43.51,42.86,50.93,4739.6,Lost Customers
17465.0,425,144,2533.64,18.32,75.9,77.89,6835.75,Low Value Customers
17466.0,9,41,763.28,87.86,42.86,46.9,5183.2,Lost Customers
17467.0,394,4,102.6,22.83,4.97,5.6,799.55,Lost Customers
17468.0,9,8,194.8,87.86,10.01,14.62,2422.3,Lost Customers
17469.0,15,277,4958.34,83.2,88.24,89.18,8800.1,High Value Customers
17470.0,44,155,2804.87,65.31,77.51,79.69,7687.9,Mid Value Customers
17471.0,474,19,321.65,13.75,23.5,24.69,2269.2,Lost Customers
17472.0,190,223,935.1,40.25,84.51,52.95,6051.3,Low Value Customers
17473.0,400,35,592.15,21.89,38.64,40.26,3701.85,Lost Customers
17474.0,599,6,1047.0,6.66,7.47,56.29,3419.95,Lost Customers
17475.0,78,14,194.37,53.65,17.58,14.61,2135.7,Lost Customers
17476.0,392,34,446.51,23.28,37.73,33.56,3326.9,Lost Customers
17477.0,612,47,1079.0,5.97,46.95,57.32,4650.65,Lost Customers
17478.0,407,40,1272.8,21.02,42.17,62.01,4990.95,Lost Customers
17479.0,632,18,389.26,4.77,22.26,29.92,2384.95,Lost Customers
17480.0,73,55,896.72,55.08,51.64,51.51,5208.45,Lost Customers
17481.0,3,83,1249.34,94.77,62.53,61.26,6666.75,Low Value Customers
17482.0,486,53,778.19,13.1,50.57,47.68,4336.0,Lost Customers
17483.0,64,28,591.73,57.8,32.67,40.21,4058.65,Lost Customers
17484.0,575,14,209.57,8.23,17.58,15.94,1527.55,Lost Customers
17485.0,737,6,-29.55,0.12,7.47,0.99,280.35,Lost Customers
17486.0,260,24,396.87,34.45,28.9,30.49,3060.7,Lost Customers
17487.0,727,8,160.55,1.11,10.01,11.38,942.85,Lost Customers
17488.0,640,18,336.5,4.49,22.26,25.95,2162.4,Lost Customers
17489.0,58,29,376.64,60.19,33.63,28.98,3505.65,Lost Customers
17490.0,0,126,2585.06,100.0,72.64,78.26,7983.5,Mid Value Customers
17491.0,0,178,5964.12,100.0,80.27,91.38,8934.0,High Value Customers
17492.0,247,39,1122.42,35.43,41.56,58.43,4991.9,Lost Customers
17493.0,384,8,100.91,24.58,10.01,5.4,966.0,Lost Customers
17494.0,501,3,54.7,12.31,4.01,2.98,468.85,Lost Customers
17495.0,7,53,759.07,90.93,50.57,46.8,5455.05,Lost Customers
17496.0,358,74,1385.89,28.4,59.61,64.24,5747.5,Lost Customers
17497.0,389,7,287.25,23.64,8.78,21.71,1812.05,Lost Customers
17498.0,75,17,272.22,54.42,21.03,20.97,2600.55,Lost Customers
17499.0,289,73,1296.84,31.93,59.16,62.55,5694.0,Lost Customers
17500.0,16,5,1138.0,82.19,6.13,58.87,4654.6,Lost Customers
17501.0,220,18,288.6,37.48,22.26,21.79,2428.45,Lost Customers
17502.0,8,28,689.1,89.37,32.67,44.43,4764.3,Lost Customers
17503.0,2,38,558.96,96.7,40.81,38.91,4814.85,Lost Customers
17504.0,205,355,9313.37,38.93,91.75,95.2,8572.45,High Value Customers
17505.0,161,102,2435.48,43.24,67.99,77.08,6927.7,Low Value Customers
17506.0,69,16,294.29,56.65,19.82,22.16,2663.15,Lost Customers
17507.0,261,88,605.58,34.3,64.28,40.98,4696.8,Lost Customers
17508.0,280,232,4546.78,32.64,85.16,88.2,7895.4,Mid Value Customers
17509.0,57,367,6100.74,60.62,92.17,91.62,8713.5,High Value Customers
17510.0,24,35,514.56,75.49,38.64,36.84,4317.75,Lost Customers
17511.0,2,2077,171885.98,96.7,99.73,99.9,9936.9,Top Customers
17512.0,28,199,5432.27,73.28,82.43,90.29,8538.05,High Value Customers
17513.0,71,18,1158.8,55.88,22.26,59.37,4771.35,Lost Customers
17514.0,127,83,542.83,46.72,62.53,38.2,4677.7,Lost Customers
17515.0,30,179,1617.46,71.71,80.4,67.79,7216.1,Mid Value Customers
17516.0,14,191,957.55,84.13,81.77,53.69,6668.0,Low Value Customers
17517.0,308,11,153.94,30.81,13.69,10.7,1461.35,Lost Customers
17518.0,425,77,329.42,18.32,60.7,25.35,3490.05,Lost Customers
17519.0,16,206,5102.8,82.19,83.17,89.65,8658.7,High Value Customers
17520.0,53,30,546.81,61.67,34.59,38.44,4076.95,Lost Customers
17521.0,23,79,1276.81,76.28,61.18,62.13,6396.75,Low Value Customers
17522.0,1,73,1070.71,98.33,59.16,57.05,6387.5,Low Value Customers
17523.0,10,33,652.74,86.63,36.94,42.91,4767.7,Lost Customers
17524.0,360,45,508.9,28.22,45.72,36.5,3802.4,Lost Customers
17525.0,359,26,1161.9,28.31,30.7,59.44,4614.85,Lost Customers
17526.0,0,96,3676.84,100.0,66.58,84.63,8152.05,High Value Customers
17527.0,53,49,888.86,61.67,48.15,51.13,5181.7,Lost Customers
17528.0,0,260,3540.1,100.0,87.11,84.1,8738.8,High Value Customers
17529.0,609,82,1240.25,6.17,62.17,61.04,5314.85,Lost Customers
17530.0,0,478,3140.56,100.0,94.84,81.98,8854.1,High Value Customers
17531.0,120,65,1191.22,47.43,55.92,60.1,5694.55,Lost Customers
17532.0,385,4,65.34,24.35,4.97,3.52,707.95,Lost Customers
17533.0,434,1,34.8,16.83,1.28,2.33,419.0,Lost Customers
17534.0,53,92,1668.83,61.67,65.41,68.55,6657.6,Low Value Customers
17535.0,279,13,164.4,32.73,16.36,11.95,1639.0,Lost Customers
17536.0,176,16,364.83,41.7,19.82,28.37,2780.45,Lost Customers
17537.0,29,74,897.62,72.46,59.61,51.57,5711.55,Lost Customers
17538.0,25,9,98.42,74.7,11.22,5.23,1744.75,Lost Customers
17539.0,616,147,1047.07,5.91,76.49,56.31,5480.4,Lost Customers
17540.0,8,65,1582.1,89.37,55.92,67.23,6715.8,Low Value Customers
17541.0,509,31,124.46,11.86,35.44,7.79,1669.55,Lost Customers
17542.0,269,64,341.7,33.41,55.54,26.4,3619.35,Lost Customers
17543.0,549,13,120.05,9.53,16.36,7.47,1044.6,Lost Customers
17544.0,389,88,960.69,23.64,64.28,53.75,5239.25,Lost Customers
17545.0,42,260,1448.54,66.3,87.11,65.26,7197.1,Mid Value Customers
17546.0,545,1,-648.05,9.87,1.28,0.4,208.45,Lost Customers
17547.0,371,36,680.55,27.18,39.46,44.03,4013.15,Lost Customers
17548.0,217,46,345.0,37.87,46.4,26.72,3429.65,Lost Customers
17549.0,23,6,148.86,76.28,7.47,10.2,1929.3,Lost Customers
17550.0,196,338,2206.54,39.79,90.99,75.19,7462.0,Mid Value Customers
17551.0,358,39,306.84,28.4,41.56,23.24,2951.0,Lost Customers
17552.0,42,149,3039.2,66.3,76.76,81.34,7771.0,Mid Value Customers
17553.0,129,6,3757.6,46.47,7.47,85.12,5602.75,Lost Customers
17554.0,0,88,1952.45,100.0,64.28,72.3,7404.9,Mid Value Customers
17555.0,19,264,1057.74,79.5,87.45,56.71,6935.05,Low Value Customers
17556.0,205,14,300.67,38.93,17.58,22.53,2350.5,Lost Customers
17557.0,13,35,575.46,84.69,38.64,39.7,4613.05,Lost Customers
17558.0,392,28,259.17,23.28,32.67,20.02,2430.4,Lost Customers
17559.0,512,12,167.62,11.66,15.05,12.3,1302.9,Lost Customers
17560.0,94,56,1895.8,50.7,52.0,71.58,6257.4,Low Value Customers
17561.0,18,191,722.34,80.18,81.77,45.62,6164.9,Low Value Customers
17562.0,13,64,1107.38,84.69,55.54,57.96,6124.35,Low Value Customers
17563.0,577,35,309.28,8.05,38.64,23.59,2577.4,Lost Customers
17564.0,23,49,454.01,76.28,48.15,34.03,4460.35,Lost Customers
17565.0,586,30,131.83,7.58,34.59,8.62,1625.5,Lost Customers
17566.0,7,142,901.21,90.93,75.48,51.72,6472.95,Low Value Customers
17567.0,6,208,5037.11,91.94,83.41,89.36,8796.2,High Value Customers
17568.0,632,62,382.79,4.77,54.77,29.38,3330.55,Lost Customers
17569.0,331,29,344.14,29.21,33.63,26.62,2911.15,Lost Customers
17570.0,380,2,0.0,25.3,3.05,1.57,557.35,Lost Customers
17571.0,49,325,1703.75,63.78,90.57,69.02,7469.9,Mid Value Customers
17572.0,70,32,723.01,56.34,36.17,45.67,4442.05,Lost Customers
17573.0,28,26,362.9,73.28,30.7,28.21,3571.75,Lost Customers
17574.0,242,8,185.65,35.87,10.01,13.82,1598.45,Lost Customers
17575.0,666,5,171.7,3.25,6.13,12.64,927.85,Lost Customers
17576.0,7,896,8885.66,90.93,98.3,94.85,9529.7,Top Customers
17577.0,644,21,348.75,4.3,25.91,27.06,2330.1,Lost Customers
17578.0,190,70,1003.73,40.25,57.96,55.0,5367.55,Lost Customers
17579.0,4,96,744.58,93.18,66.58,46.42,5948.2,Lost Customers
17580.0,252,94,545.27,35.13,65.95,38.32,4613.05,Lost Customers
17581.0,0,842,18247.47,100.0,98.18,98.27,9850.25,Top Customers
17582.0,235,123,1433.7,36.54,72.16,65.05,6290.65,Low Value Customers
17583.0,559,7,135.95,9.07,8.78,9.11,900.5,Lost Customers
17584.0,6,125,5294.42,91.94,72.44,90.07,8506.15,High Value Customers
17585.0,108,384,2093.3,48.82,92.81,73.98,7585.5,Mid Value Customers
17586.0,618,8,167.4,5.75,10.01,12.27,1061.4,Lost Customers
17587.0,627,42,181.66,5.06,43.63,13.58,2131.7,Lost Customers
17588.0,99,75,2901.65,49.97,59.98,80.39,6970.4,Low Value Customers
17589.0,59,1312,13904.82,59.72,99.39,97.46,9237.8,Top Customers
17590.0,1,196,1479.22,98.33,82.23,65.8,7560.85,Mid Value Customers
17591.0,72,177,2765.72,55.48,80.12,79.42,7603.9,Mid Value Customers
17592.0,738,26,0.0,0.03,30.7,1.57,1007.8,Lost Customers
17593.0,3,418,8044.0,94.77,93.76,93.99,9403.8,Top Customers
17594.0,84,104,2497.88,52.42,68.5,77.63,7110.95,Mid Value Customers
17595.0,11,82,388.79,85.58,62.17,29.89,4792.75,Lost Customers
17596.0,22,488,4907.32,77.15,95.07,89.04,8906.55,High Value Customers
17597.0,213,134,3425.29,38.24,74.12,83.54,7391.9,Mid Value Customers
17598.0,380,10,409.98,25.3,12.4,31.32,2474.1,Lost Customers
17599.0,464,5,44.55,14.45,6.13,2.66,546.95,Lost Customers
17600.0,17,13,161.67,81.17,16.36,11.6,2346.35,Lost Customers
17601.0,238,72,421.48,36.27,58.71,32.18,4075.25,Lost Customers
17602.0,1,919,7337.43,98.33,98.46,93.39,9565.2,Top Customers
17603.0,49,115,120.01,63.78,70.7,7.44,3486.9,Lost Customers
17604.0,216,208,945.93,38.03,83.41,53.3,6004.25,Low Value Customers
17605.0,589,13,160.75,7.45,16.36,11.41,1230.1,Lost Customers
17606.0,736,6,87.3,0.24,7.47,4.58,479.6,Lost Customers
17607.0,375,22,333.81,26.18,26.89,25.75,2615.65,Lost Customers
17608.0,32,159,498.53,70.33,78.07,35.98,5375.95,Lost Customers
17609.0,40,388,1758.99,66.84,92.96,69.96,7639.2,Mid Value Customers
17610.0,539,169,1427.84,10.31,79.34,64.89,6103.8,Low Value Customers
17611.0,3,1121,8205.38,94.77,99.12,94.24,9578.35,Top Customers
17612.0,52,368,5156.14,62.09,92.2,89.82,8637.45,High Value Customers
17613.0,22,313,4509.37,77.15,90.04,88.03,8700.1,High Value Customers
17614.0,56,98,390.07,61.03,67.15,30.07,4583.8,Lost Customers
17615.0,129,57,725.7,46.47,52.44,45.73,4785.4,Lost Customers
17616.0,173,4,1060.8,41.94,4.97,56.85,3904.95,Lost Customers
17617.0,558,20,237.28,9.1,24.71,18.28,1883.2,Lost Customers
17618.0,5,362,4047.94,92.49,92.08,86.15,8888.0,High Value Customers
17619.0,311,74,218.52,30.49,59.61,16.64,3160.85,Lost Customers
17620.0,59,4,81.44,59.72,4.97,4.36,1284.7,Lost Customers
17621.0,20,68,3029.32,78.99,57.05,81.27,7366.2,Mid Value Customers
17622.0,596,39,1125.17,6.93,41.56,58.55,4571.0,Lost Customers
17623.0,32,194,2383.67,70.33,82.06,76.67,7733.6,Mid Value Customers
17624.0,14,97,1568.63,84.13,66.86,67.06,6956.05,Low Value Customers
17625.0,17,683,6067.8,81.17,97.19,91.52,9166.85,Top Customers
17626.0,602,18,254.0,6.52,22.26,19.64,1845.8,Lost Customers
17627.0,478,11,285.11,13.52,13.69,21.55,1798.75,Lost Customers
17628.0,80,5,75.75,53.12,6.13,3.94,1197.4,Lost Customers
17629.0,5,157,2425.52,92.49,77.74,77.03,7956.2,Mid Value Customers
17630.0,169,26,503.6,42.5,30.7,36.23,3551.15,Lost Customers
17631.0,1,69,998.49,98.33,57.55,54.68,6208.85,Low Value Customers
17632.0,716,2,-12.7,1.7,3.05,1.16,180.8,Lost Customers
17633.0,30,103,1974.89,71.71,68.24,72.55,7113.1,Mid Value Customers
17634.0,35,296,2361.97,69.08,89.21,76.49,7919.45,Mid Value Customers
17635.0,423,75,1256.83,18.51,59.98,61.43,5455.7,Lost Customers
17636.0,8,24,265.93,89.37,28.9,20.46,3332.85,Lost Customers
17637.0,30,35,547.06,71.71,38.64,38.46,4350.15,Lost Customers
17638.0,646,3,842.4,4.17,4.01,49.9,2927.35,Lost Customers
17639.0,275,79,615.17,33.04,61.18,41.43,4609.65,Lost Customers
17640.0,86,68,3107.59,51.98,57.05,81.86,6993.5,Low Value Customers
17641.0,738,1,-6.95,0.03,1.28,1.31,110.9,Lost Customers
17642.0,119,108,1824.49,47.57,69.32,70.87,6691.0,Low Value Customers
17643.0,372,31,541.25,26.92,35.44,38.08,3561.4,Lost Customers
17644.0,0,344,5864.54,100.0,91.18,91.2,9251.4,Top Customers
17645.0,727,1,-9.9,1.11,1.28,1.28,125.45,Lost Customers
17646.0,218,205,4094.16,37.64,83.03,86.37,7805.85,Mid Value Customers
17647.0,64,12,331.66,57.8,15.05,25.58,2725.4,Lost Customers
17648.0,60,126,2208.42,59.29,72.64,75.21,7205.1,Mid Value Customers
17649.0,134,101,1542.44,45.94,67.79,66.71,6391.85,Low Value Customers
17650.0,20,8,166.08,78.99,10.01,12.1,2150.65,Lost Customers
17651.0,11,341,5632.59,85.58,91.06,90.78,9008.4,Top Customers
17652.0,24,270,4737.13,75.49,87.83,88.71,8646.3,High Value Customers
17653.0,28,50,1175.88,73.28,48.75,59.69,5844.65,Lost Customers
17654.0,276,22,117.55,32.92,26.89,7.22,1697.6,Lost Customers
17655.0,10,113,3585.28,86.63,70.36,84.26,8044.55,High Value Customers
17656.0,72,82,1674.69,55.48,62.17,68.6,6470.3,Low Value Customers
17657.0,429,7,126.0,17.58,8.78,7.99,966.55,Lost Customers
17658.0,10,23,485.88,86.63,27.91,35.38,4082.65,Lost Customers
17659.0,3,196,3784.13,94.77,82.23,85.17,8572.8,High Value Customers
17660.0,140,82,359.47,45.44,62.17,27.92,4082.3,Lost Customers
17661.0,640,1,-54.0,4.49,1.28,0.89,154.7,Lost Customers
17662.0,661,15,412.92,3.48,18.66,31.47,2342.85,Lost Customers
17663.0,25,249,5081.04,74.7,86.52,89.58,8643.0,High Value Customers
17664.0,18,80,1166.23,80.18,61.49,59.51,6320.45,Low Value Customers
17665.0,492,19,563.1,12.79,23.5,39.11,3047.9,Lost Customers
17666.0,3,44,2047.8,94.77,44.93,73.51,6812.5,Low Value Customers
17667.0,65,235,3883.8,57.42,85.37,85.64,8132.6,High Value Customers
17668.0,0,15,347.75,100.0,18.66,26.98,3543.7,Lost Customers
17669.0,42,144,6142.35,66.3,75.9,91.69,8314.45,High Value Customers
17670.0,227,11,205.7,37.11,13.69,15.52,1820.95,Lost Customers
17671.0,15,83,2114.71,83.2,62.53,74.28,7209.3,Mid Value Customers
17672.0,43,211,5707.08,65.83,83.58,90.91,8494.9,High Value Customers
17673.0,0,509,4216.33,100.0,95.39,86.82,9136.8,Top Customers
17674.0,73,27,851.7,55.08,31.66,50.24,4539.2,Lost Customers
17675.0,0,1151,37605.84,100.0,99.18,99.31,9937.45,Top Customers
17676.0,3,153,2722.52,94.77,77.21,79.03,8084.5,High Value Customers
17677.0,1,734,35866.63,98.33,97.46,99.29,9859.7,Top Customers
17678.0,263,29,579.81,34.07,33.63,39.84,3711.15,Lost Customers
17679.0,52,105,3166.56,62.09,68.74,82.19,7514.0,Mid Value Customers
17680.0,23,21,462.5,76.28,25.91,34.38,3812.4,Lost Customers
